Date,Longitude,Latitude,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,ATMOSPHERIC_PRESSURE,AirTemp,AirTemperature,BAR_PRESS,CURRENT_AIR_TEMPERATURE1,CURRENT_AIR_TEMPERATURE2,DEW_POINT,DewPtC,Elevation (m),GustSpeedms,HEIGHT_OF_SNOW,HUMIDITY,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,MAX_TEMP,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,MINIMUM_AIR_TEMPERATURE,MIN_TEMP,ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,PRECIPITATION_NEW,PRECIP_DETECTOR_RATIO,PRECIP_TOTAL,Precipitation,Pressurembar,RELATIVE_HUMIDITY1,RH,Rain,Rainmm,RelativeHumidity,SNOW_ON_THE_GROUND,STANDARD_SNOW,SWE,SnowDepth,SnowWaterEquivalent,Snow_WE,SolarRadiation,SolarRadiationWm,TEMP_MEAN,TempC,WDIR_VECT,WIND_DIRECTION_STD_DEVIATION1,WSPD_SCLR,Wetness,WindDirection,WindSpeed,WindSpeedms,air_temp,air_temp_1,air_temp_2,air_temperature,air_temperature_yesterday_high,air_temperature_yesterday_low,avg_air_temp_pst1hr,avg_rel_hum_pst1hr,avg_wnd_dir_10m_pst10mts,avg_wnd_spd_10m_pst10mts,cum_pcpn_amt,dew_point,dwpt_temp,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,mean_sea_level,min_air_temp_snc_last_reset,mslp,pcp,pcpn_amt_pst1hr,pcpn_amt_pst24hrs,precipitation,rel_hum,relative_humidity,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,snow_amount,snw_dpth,snw_dpth_wtr_equiv,snwfl_amt_pst1hr,stn_pres,tasmax,tasmin,temperature,tendency_amount,total_precipitation,wind_direction,wind_gust_speed,wind_speed,FIRE_SIZE_HA
2018-05-12,-127.1,54.7,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.091791666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-12,-117.7,49.1,,,,,,,,,,,513.0,,,57.24166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.308333333333334,,,,1.640978875,,,,,,,,,,,15.407208333333331,56.255833333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56
2018-05-13,-123.5,49.4,,,,,,,,,,,34.0,,,,,,23.5,,,,12.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-05-13,-121.9,50.7,,,,,,,17.9975,,,,390.0,,,,,,,,,,,,,,,,,,,46.79333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,34.875,,,,,,,,,,20.733333333333334,,,198.58333333333337,,6.904166666666666,0.018
2018-05-13,-121.6,55.7,,,,,,,,,,,609.6,,,,,,24.0,,,,5.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2018-05-14,-123.2,49.5,,,,,,,18.402083333333337,,-7.916666666666667,,1280.0,,,,,,,,,,,,,,,,,,,15.984166666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2018-05-14,-122.7,53.8,,,,,,,,,,5.795833333333333,582.75,1.14,,48.11666666666667,,,,,,,,,,,,,,,943.1861111111112,,56.00694444444443,,0.0,,,,,,,,,147.81944444444446,17.433333333333334,16.62976388888889,,,,23.258958333333332,184.94583333333335,,0.1911111111111111,,,,,,,17.703833333333332,46.390416666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-14,-120.7,56.2,,,,,,,,,,,480.0,,,33.949999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,,,,2.2558119583333336,,,,,,,,,,,17.901004583333332,33.408166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-14,-120.2,50.6,,,,,,,,,,,640.0,,,,,,29.0,,,,10.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2018-05-15,-127.1,54.7,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.750374916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-15,-120.5,55.9,,,,,,,,,,,696.0,,,31.604166666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.275,,,,2.128458166666667,,,,,,,,,,,15.066333333333333,31.981666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-16,-120.5,55.9,,,,,,,,,,,696.0,,,47.99166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.445833333333333,,,,1.5387914166666663,,,,,,,,,,,11.560125,48.95375000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-17,-121.2,49.6,,,,,,,7.181916666666666,,,,1685.0,,254.85833333333335,,,,,241.064375,4.566895833333334,,,,,,,,,,,88.08916666666666,,,,,,,,,,,,,,,,36.238125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-19,-126.6,54.4,,,,,,,,,,,601.0,,,56.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.754166666666668,,,,1.6155413333333335,,,,,,,,,,,15.889166666666666,56.54125,,,,,,,,,,,,,,0.125,,65.25,,,,,,,,,,15.0375,,,184.75,,3.7083333333333335,0.0
2018-05-19,-123.8,54.2,,,,,,,,,,,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,35.833333333333336,,,,,,,,,,18.991666666666667,,,141.0,,6.479166666666667,630.0
2018-05-19,-120.6,49.5,,,920.0,,,,11.4415,,7.75,,830.0,,,,,,,213.82916666666668,1.1774166666666666,,,,,,,,,,,78.58958333333334,,,,,,,,,,,,,,,,42.473333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-20,-123.6,48.6,,,,,,,,,,,138.0,,,,,,20.0,,,,12.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-20,-122.5,52.0,,,,,,,,,,,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1166666666666666,,77.54166666666667,,,,,,,,,,12.3625,,,226.54166666666663,,8.833333333333334,0.018
2018-05-20,-118.5,50.4,,,,,,,,,,,675.0,,,,,,21.6,,,,10.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-20,-115.1,49.5,,,,,,,,,,,1000.0,,,,,,23.3,,,,5.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-21,-123.4,50.2,,,,,,,,,,,1340.0,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,7.054166666666667,,,,,,,,,,,,,,,,,,90.875,,,,,,,,240.0,,,,,,,,,,,,0.0
2018-05-21,-123.3,50.1,,,,,,,,,,,1592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083333333333333,,78.66666666666667,,,,,,,,,,7.816666666666666,,,166.0,,1.2375,0.0
2018-05-21,-121.6,49.2,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,6.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,800.5833333333334,,,,,,,,,,,0.0
2018-05-21,-119.3,50.2,,,945.4166666666666,,,,18.331666666666667,,,,570.0,,,,,,,141.91004166666667,6.605458333333334,,,,,,,,,,,48.47208333333333,,,,,,,,,,,,,,,,31.285916666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-22,-124.8,49.3,,,,,,,,,,,21.0,,,60.49583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.745833333333334,,,,1.3657065416666667,,,,,,,,,,,17.85687625,60.16677083333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2018-05-24,-122.1,52.1,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9352915416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-05-25,-124.2,55.6,,,,,,,,,,,1047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,48.73913043478261,,,,,,,,,,8.347826086956522,,,230.2173913043478,,5.265217391304348,0.0
2018-05-25,-122.8,54.0,,,,,,,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.370833333333334,,,,1.7772083333333333,,,,,,,,,,,10.113916666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-25,-120.9,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.538616041666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-25,-119.2,53.0,,,907.608695652174,,,,14.58608695652174,,8.0,,944.0,,,,,,,127.2778695652174,1.5542173913043478,,,,,,,,,,,69.1295652173913,,,,,,,,,,,,,,,,37.99352173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-26,-123.1,49.8,,,981.0416666666666,,,,12.698,,5.708333333333333,,320.0,,,,,,,144.49166666666667,8.503708333333334,,,,,,,,,,,63.748333333333335,,,,,,,,,,,,,,,,12.897416666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-26,-122.7,53.9,,,,,,,,,,,588.0,,,81.76666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.294444444444444,,,,2.084124875,,,,,,,,,,,9.363097222222224,72.17083333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-28,-127.1,54.7,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7880833333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-05-28,-123.2,49.7,,,,,,,,,,,6.0,,,58.62083333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.545833333333334,,,,2.969124916666667,,,,,,,,,,,16.539583333333333,58.942499999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024
2018-05-29,-125.8,49.1,,,,,,,,,,,24.45,,,,,,14.5,,,,8.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-05-31,-127.1,54.7,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8507083333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-02,-121.6,49.1,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,60.708333333333336,,,,,,,,,,15.258333333333333,,,199.625,,8.533333333333333,0.0
2018-06-02,-115.2,49.3,,,,,,,,,,,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,55.5,,,,,,,,,,14.195833333333333,,,180.58333333333337,,8.108333333333333,0.34
2018-06-03,-115.2,49.7,,,,,,,,,,,1051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,57.291666666666664,,,,,,,,,,15.129166666666668,,,160.5,,5.8875,0.009
2018-06-04,-121.4,49.4,,,986.1666666666666,,,,11.121666666666668,,7.041666666666667,,236.0,,,72.32916666666667,,,,181.625,1.69925,,,,,,,,,,,79.17,,,,,,,,,,,,,11.183333333333332,,,43.61166666666667,2.13942325,,,,,,,,,,,11.14786125,71.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-05,-117.0,51.3,,,,,,,,,,,778.95,,,63.395833333333336,,,19.0,,,,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,10.929166666666667,,,,1.497624625,,,,,,,,,,,11.089,62.76125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-06,-124.8,49.3,,,,,,,,,,,21.0,,,71.16666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.404166666666669,,,,2.497157833333333,,,,,,,,,,,14.529475,70.24327916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-07,-118.6,52.9,,,,,,,,,,,1860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2083333333333,,,,,,,,,,,,,,,,,,,,0.0
2018-06-08,-120.6,49.5,,,917.3333333333334,,,,12.981791666666666,,5.708333333333333,,830.0,,,,,,,257.5783333333333,3.0636666666666668,,,,,,,,,,,65.01666666666667,,,,,,,,,,,,,,,,46.453333333333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-10,-123.7,48.6,,,,,10.282291666666667,,,,,,280.0,,,,,,,,,,,,,,,,,,,,,0.0,,67.89583333333333,,,,,,,,,,,,,,,219.59375,7.285416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2018-06-11,-125.8,54.3,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,56.541666666666664,,,,,,,,,,7.854166666666667,,,232.125,,13.258333333333333,0.009
2018-06-13,-118.2,51.0,,,,,,,,,,,1442.0,,,,,,8.1,,,,1.5,9.3,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,3.8166666666666664,,,,,,,,,,,,,,,,,,447.0833333333333,,0.3083333333333333,,88.07196969696972,,,,,623.8333333333334,,,,,8.61534090909091,,,189.1969696969697,,1.725189393939394,0.0
2018-06-14,-125.8,54.3,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083333333333333,,64.625,,,,,,,,,,11.425,,,241.16666666666663,,10.3375,0.009
2018-06-15,-123.6,48.4,,,,,13.501041666666666,,,,,,288.0,,,,,,,,,,,1.6,1.6,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2018-06-16,-128.6,54.1,,,,,,,,,,,111.0,,,82.525,,,29.0,,,,8.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,8.7375,,,,0.853,,,,,,,,,,,8.162,84.62857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-06-16,-123.1,55.3,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,55.625,,,,,,,,,,16.7625,,,158.33333333333334,,7.25,93.0
2018-06-16,-121.7,50.4,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,51.708333333333336,,,,,,,,,,19.091666666666665,,,321.5,,14.766666666666666,0.0
2018-06-17,-123.4,50.2,,,,,,,,,,,1340.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,15.695833333333333,,,,,,,,,,,,,,,,,,712.75,,,,,,,,108.75,,,,,,,,,,,,2.8
2018-06-18,-123.0,55.1,,,,,,,,,,10.995833333333332,718.723,2.6133333333333333,,,,,,,,,,,,,,,,,935.1875,,57.29583333333333,,0.0,,,,,,,,,336.66249999999997,,21.39045833333333,,,,13.26,184.14166666666665,,0.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2018-06-19,-120.7,50.5,,,,,,,,,,,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,32.666666666666664,,,,,,,,,,20.079166666666666,,,86.75,,9.0375,0.018
2018-06-19,-118.2,51.0,,,,,,,,,,,1442.0,,,,,,21.1,,,,6.6,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,13.391666666666666,,,,,,,,,,,,,,,,,,465.9166666666667,,0.0,,41.59420289855072,,,,,475.0833333333333,,,,,20.125996376811592,,,184.9338768115942,,3.894202898550725,1.13
2018-06-20,-127.3,54.7,,,,,,,,,,,1320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999999999,,46.791666666666664,,,,,,,,,,19.6625,,,226.125,,6.829166666666667,0.2
2018-06-20,-126.3,54.2,,,,,,,,,,,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.479166666666668,,,,,,,,,,,,,,,,,,770.9166666666666,,,,,,,,,4.523809523809524,,,,,,,,,,,188.0
2018-06-20,-126.2,55.1,,,,,,,,,,,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2583333333333333,,59.5,,,,,,,,,,18.933333333333337,,,196.54166666666663,,4.816666666666666,0.15
2018-06-20,-125.9,53.9,,,,,,,,,,,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083333333333333,,53.583333333333336,,,,,,,,,,21.054166666666667,,,149.16666666666666,,7.491666666666667,0.32
2018-06-20,-124.8,53.9,,,,,,,,,,,961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,47.291666666666664,,,,,,,,,,22.795833333333334,,,255.875,,8.875,0.0
2018-06-20,-122.3,52.5,,,,,,,,,,,1123.2,,,,,,28.5,,,,13.0,8.6,8.6,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-06-20,-122.1,52.1,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.954166375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-06-20,-121.7,52.2,,,,,,,,,,,1040.0,,,,,,29.5,,,,6.0,2.6,2.6,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-06-20,-118.0,49.3,,,,,,,,,,,1397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,65.375,,,,,,,,,,16.775000000000002,,,234.54166666666663,,7.954166666666667,0.018
2018-06-21,-126.2,55.1,,,,,,,,,,,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,37.916666666666664,,,,,,,,,,17.879166666666666,,,180.41666666666663,,5.395833333333333,0.15
2018-06-21,-124.8,53.9,,,,,,,,,,,961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083333333333333,,56.458333333333336,,,,,,,,,,20.325,,,265.4583333333333,,9.195833333333333,0.4
2018-06-21,-123.7,48.8,,,,,,,,,,,38.85,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,2.354125,,,,,,,,,,,19.430416666666662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-21,-121.8,52.0,,,915.5,,,,16.524583333333332,,11.583333333333334,,730.0,,,,,,,205.23875,3.595125,,,,,,,,,,,76.52958333333333,,,,,,,,,,,,,,,,32.75958333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-06-21,-121.5,50.1,,,970.875,,,,22.244583333333335,,12.583333333333334,,350.0,,,,,,,173.97916666666666,7.794208333333334,,,,,,,,,,,58.88333333333333,,,,,,,,,,,,,,,,43.992916666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-21,-120.6,49.9,,,,,,,,,,,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,66.5,,,,,,,,,,17.466666666666665,,,183.20833333333337,,10.575,0.018
2018-06-21,-120.5,53.4,,,913.5,,,,18.029166666666665,,11.7375,,850.0,,,,,,,153.10458333333332,6.546625,,,,,,,,,,,68.02499999999999,,,,,,,,,,,,,,,,46.502916666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-21,-120.2,53.3,,,,,,,,,,,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,,82.75,,,,,,,,,,18.004166666666666,,,151.33333333333334,,2.3041666666666667,0.0
2018-06-22,-120.5,53.4,,,913.1666666666666,,,,15.5875,,12.575,,850.0,,,,,,,114.89291666666666,3.9752916666666662,,,,,,,,,,,82.64166666666667,,,,,,,,,,,,,,,,48.9025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-23,-123.6,49.4,,,,,,,,,,,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,84.5,,,,,,,,,,13.145833333333334,,,174.95833333333334,,6.666666666666667,0.0
2018-06-23,-121.6,49.1,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166666666666666,,79.16666666666667,,,,,,,,,,14.825,,,250.5,,6.0,0.0
2018-06-24,-121.6,49.1,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,64.5,,,,,,,,,,18.1,,,234.41666666666663,,8.637500000000001,0.0
2018-06-24,-120.6,49.5,,,917.7083333333334,,,,19.918833333333335,,5.916666666666667,,830.0,,,,,,,197.0041666666667,2.98325,,,,,,,,,,,48.53666666666667,,,,,,,,,,,,,,,,42.952416666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-06-25,-125.5,49.1,,,1012.6666666666666,,,,12.928333333333333,,11.375,,35.0,,,,,,,222.48375,4.068791666666667,,,,,,,,,,,90.54958333333332,,,,,,,,,,,,,,,,36.69958333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-25,-120.6,49.5,,,916.9583333333334,,,,12.381666666666668,,5.25,,830.0,,,,,,,217.47420833333337,7.308125,,,,,,,,,,,65.15875,,,,,,,,,,,,,,,,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-06-25,-117.2,49.6,,,,,,,,,,,570.0,,,,,,25.0,,,,13.0,3.0,3.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-06-26,-124.8,49.3,,,,,,,,,,,21.0,,,60.88333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.991666666666667,,,,1.519591583333333,,,,,,,,,,,16.041595833333332,60.38721666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-06-28,-119.8,51.6,,,,,,,,,,,445.0,,,,,,21.0,,,,8.0,3.4,3.4,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2018-06-29,-115.6,49.6,,,,,,,,,,,770.0,,,,,,22.5,,,,12.8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008
2018-06-30,-118.4,49.5,,,,,,,,,,,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166666666666666,,85.58333333333333,,,,,,,,,,12.391666666666666,,,138.20833333333334,,4.695833333333334,0.009
2018-06-30,-115.8,49.9,,,,,,,,,,,746.0,,,71.37916666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.241666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2018-07-01,-121.6,49.1,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,73.79166666666667,,,,,,,,,,14.491666666666667,,,249.79166666666663,,6.125,0.0
2018-07-01,-117.2,49.6,,,,,,,,,,,570.0,,,,,,20.0,,,,10.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2018-07-01,-115.3,50.2,,,,,,,,,,,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,76.875,,,,,,,,,,11.2125,,,193.625,,7.879166666666666,0.009
2018-07-02,-121.6,49.2,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,,,,,,,,,,,,,,3.9458333333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,58.583333333333336,,,,,,,,,,,0.0
2018-07-02,-117.4,50.0,,,,,,,,,,,570.0,,,,,,18.0,,,,10.0,2.8,2.8,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
