Date,Longitude,Latitude,ATMOSPHERIC_PRESSURE,AirTemp,AirTemperature,BAR_PRESS,CURRENT_AIR_TEMPERATURE1,DEW_POINT,DewPtC,Elevation (m),GustSpeedms,HEIGHT_OF_SNOW,HUMIDITY,MAX_TEMP,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,MIN_TEMP,ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,PRECIP_TOTAL,Precipitation,Pressurembar,RELATIVE_HUMIDITY1,RH,Rain,Rainmm,RelativeHumidity,SNOW_ON_THE_GROUND,SWE,SnowDepth,SnowWaterEquivalent,Snow_WE,SolarRadiation,SolarRadiationWm,TEMP_MEAN,TempC,WDIR_VECT,WIND_DIRECTION_STD_DEVIATION1,WSPD_SCLR,Wetness,WindDirection,WindSpeed,WindSpeedms,air_temp,air_temp_1,air_temp_2,air_temperature,air_temperature_yesterday_high,air_temperature_yesterday_low,avg_air_temp_pst1hr,avg_rel_hum_pst1hr,avg_wnd_dir_10m_pst10mts,avg_wnd_spd_10m_pst10mts,cum_pcpn_amt,dew_point,dwpt_temp,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,mean_sea_level,min_air_temp_snc_last_reset,mslp,pcp,pcpn_amt_pst1hr,pcpn_amt_pst24hrs,precipitation,rel_hum,relative_humidity,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,snw_dpth,snw_dpth_wtr_equiv,snwfl_amt_pst1hr,stn_pres,tasmax,tasmin,temperature,tendency_amount,total_precipitation,wind_direction,wind_gust_speed,wind_speed,FIRE_SIZE_HA
2017-04-03,-123.0,51.9,902.125,4.3113636363636365,3.8656798752310535,1021.304347826087,-0.4008749999999999,-8.666666666666666,-5.811979166666667,1090.0,4.104661458333333,0.1159999999999999,42.92173913043479,6.644444444444445,208.443,3.821666666666667,-5.655555555555555,0.0,0.0,0.0,0.0,0.0,932.4537234042552,58.40875,64.77408854166666,0.0,0.0,74.18711491065926,154.8,875.2,0.1458447653429603,0.27,418.0136363636363,64.21428571428571,220.43046875,17.230434782608697,0.7153489583333337,220.7782608695652,36.70704166666667,1.5656485461309522,20.557939814814812,105.61631205673758,21.387622265865684,1.908515625,-6.584615384615384,-5.83270202020202,-3.0666666666666664,5.839285714285714,11.93430935709739,5.528453214513049,5.6140169375,73.35176651785714,143.69230769230768,2.5384615384615383,582.8571428571429,0.2803571428571419,-8.23076923076923,-2.5384615384615383,6.992307692307692,102.34761904761903,-6.769230769230769,1007.8,0.0711864406779661,903.2727272727273,0.0,0.0,88.3076923076923,56.6375,0.0,3.8,311.9318181818182,1089.107323232323,0.0,854.3846153846154,7.513559322033898,-7.784745762711864,0.6145833333333331,0.0088690476190474,0.0,162.3375,50.714285714285715,6.74875,0.009
2017-04-04,-117.0,51.3,948.5190217391304,4.3113636363636365,5.096323529411765,1021.304347826087,2.9988265107212477,-4.005132850241545,-8.275198412698412,778.95,8.902613095238095,22.754631578947365,42.92173913043479,11.0,187.70390092879256,5.1044819401444785,-6.0,0.0,0.0,0.0,0.0248563218390804,0.0929663608562691,839.4815476190477,58.56111111111111,67.9438492063492,0.0110891544117647,0.0,75.50011467889908,0.0,6.266666666666667,0.4656087216248507,0.27,418.0136363636363,64.21428571428571,241.33432539682536,17.230434782608697,-2.7503313492063493,220.7782608695652,21.919945304437565,1.3739580416666666,22.100772703818368,145.78814880952382,5.840842889908257,5.230279761904763,-6.584615384615384,-5.775992063492064,-3.0666666666666664,3.0899603174603176,11.952132399745386,5.439338001273074,3.1575416666666665,55.355,143.69230769230768,2.5384615384615383,582.8571428571429,-7.104060846560846,-8.23076923076923,-2.5384615384615383,6.992307692307692,101.83769841269842,-6.769230769230769,1007.8,5.658333333333333,708.0337301587302,0.0,0.0,88.3076923076923,51.44166666666666,0.0,3.8,381.64166666666665,1175.7142857142858,0.0,854.3846153846154,8.233333333333334,-6.8,1.4625000000000004,-0.0813690476190475,0.0,126.28333333333332,39.45547073791349,6.5125,0.009
2017-04-04,-123.3,52.1,981.6684782608696,4.3113636363636365,5.602987132352942,1021.304347826087,2.6791391304347827,-5.3478260869565215,-8.159722222222221,791.0,7.554444444444444,0.3533586956521739,42.92173913043479,10.071428571428571,140.05165217391306,11.668295652173914,-4.642857142857142,2.8285714285714287,14.672727272727274,0.0,0.0670977011494252,0.272782874617737,915.5229591836734,54.30717391304347,64.95486111111111,0.0325379136029411,0.0305555555555555,76.66892201834862,0.0,691.3461538461538,0.1197986857825567,0.27,418.0136363636363,64.21428571428571,240.10833333333335,17.230434782608697,-1.8644166666666668,220.7782608695652,32.16234782608696,2.476353422043011,12.267984972677596,237.9794217687075,8.520951834862386,4.304027777777778,-6.584615384615384,-3.2687074829931975,-3.0666666666666664,7.608333333333333,11.97084659452578,5.345767027371101,6.3623118225806445,69.20170698924731,143.69230769230768,2.5384615384615383,582.8571428571429,-0.5958333333333332,-8.23076923076923,-2.5384615384615383,6.992307692307692,101.70333333333332,-6.769230769230769,1007.8,4.667226890756303,1030.718537414966,0.0,0.0,88.3076923076923,52.791666666666664,0.0,3.8,314.562074829932,1083.77806122449,0.0,854.3846153846154,5.595378151260505,-4.143277310924369,2.7541666666666664,-0.1154166666666666,6.959999999999999,149.41666666666666,51.55487804878049,8.341666666666667,1.94
2017-04-05,-120.2,53.3,963.628787878788,4.3113636363636365,6.059175997867154,1021.304347826087,8.578651515151515,3.018939393939394,-1.262997512437811,716.0,14.208338541666665,3.0066287878787885,42.92173913043479,7.199999999999999,201.79958333333332,7.343321969696969,1.8625000000000005,0.9375,0.3111111111111111,2.851851851851852,0.10153699256993,0.4811435523114355,1049.0755208333337,68.75628787878787,85.90208333333334,0.1509737774223034,0.0072916666666666,83.4781573735527,106.53703703703704,293.61904761904765,0.717811046511628,0.27,418.0136363636363,64.21428571428571,127.83645833333333,17.230434782608697,-1.1895989583333326,220.7782608695652,36.13602272727272,2.021059360632184,39.01579839544514,328.609,4.920112545703839,8.100484375,-6.584615384615384,-0.2601851851851852,-3.0666666666666664,8.218055555555555,11.981476766390834,5.292616168045831,7.266965689655172,52.1909609496124,143.69230769230768,2.5384615384615383,582.8571428571429,0.3291666666666666,-8.23076923076923,-2.5384615384615383,6.992307692307692,101.5524074074074,-6.769230769230769,1007.8,3.696716417910448,387.05555555555554,0.0,0.0,88.3076923076923,55.208333333333336,0.0,3.8,310.01282051282055,798.8425925925926,0.0,854.3846153846154,6.168656716417911,-5.275522388059701,7.875,-0.0408055555555554,0.0044444444444444,92.625,33.89333333333333,29.954166666666666,0.9
2017-04-09,-123.0,51.9,894.25,4.3113636363636365,3.9526763709180535,1021.304347826087,2.858041666666667,-5.666666666666667,-0.7471264367816092,1090.0,3.323864942528736,0.0259583333333333,42.92173913043479,6.388888888888889,110.80420833333334,5.278791666666667,-1.3999999999999997,0.4444444444444444,0.7999999999999998,0.8,0.0100725952813066,0.1293050430504304,925.9796296296298,60.05833333333334,81.5728448275862,0.0222506546518791,0.0091954022988505,84.88674522489217,154.8,910.9871794871794,0.2021101567209161,0.27,418.0136363636363,64.21428571428571,237.49497126436785,17.230434782608697,2.803609195402299,220.7782608695652,30.08583333333333,2.7851544623655915,29.495895390070924,252.40280448717948,21.25237888940234,1.128419540229885,-6.584615384615384,-2.6330729166666664,-3.0666666666666664,6.76068376068376,12.146976448122215,4.465117759388924,4.543229779569892,62.81287634408602,143.69230769230768,2.5384615384615383,582.8571428571429,2.855341880341881,-8.23076923076923,-2.5384615384615383,6.992307692307692,101.47863247863248,-6.769230769230769,1007.8,0.0748031496062992,1050.6640625,0.0,0.0,88.3076923076923,67.16008771929825,0.0,3.8,351.1574954710145,1253.556423611111,0.0,854.3846153846154,8.330708661417322,-3.6976377952755906,5.017543859649123,0.0731837606837606,2.0871794871794873,107.7324561403509,35.579923273657286,6.7100877192982455,0.266
2017-04-20,-120.9,49.8,893.375,4.3113636363636365,7.926820482866043,1021.304347826087,3.8471666666666664,-0.3333333333333333,-0.0633732534930142,1060.0,4.1515596307385225,-0.6405416666666667,42.92173913043479,8.045454545454545,205.01791666666668,10.329875,0.0909090909090909,0.7272727272727273,0.7272727272727273,0.0,0.0165976058931859,0.1644123134328357,878.8723552894211,75.8025,75.84942614770459,0.0492817367601245,0.0042914171656686,87.1466316199377,0.0,664.5365853658536,0.7314834382494005,0.27,418.0136363636363,64.21428571428571,204.74494760479044,17.230434782608697,4.181515718562874,220.7782608695652,28.12708333333333,1.870723215909091,57.21795289855072,214.25006162674651,243.62818341121496,1.6317048403193612,-6.584615384615384,1.3016782407407408,-3.0666666666666664,7.570010131712259,12.960790273556231,0.5580547112462008,2.978738477272727,69.6675,143.69230769230768,2.5384615384615383,582.8571428571429,2.4013931104356634,-8.23076923076923,-2.5384615384615383,6.992307692307692,101.76728723404256,-6.769230769230769,1007.8,0.5877245508982036,912.3383838383838,0.0,0.0666666666666666,88.3076923076923,75.83333333333334,0.0,3.8,170.38383838383837,618.8763255567338,0.0,854.3846153846154,9.01497005988024,-3.3083832335329344,3.70625,0.0458181357649442,6.01033434650456,203.375,40.02777777777778,5.189583333333332,0.009
2017-04-20,-122.6,55.4,893.8115942028985,4.3113636363636365,6.857895249221183,1021.304347826087,3.469217391304348,-0.2946859903381642,0.4221296296296296,1400.0,2.5946018518518517,81.05547222222222,42.92173913043479,7.7,209.5550688405797,3.1173212560386476,-1.6,3.0,0.64,1.8,0.0442219152854511,0.0244869402985074,929.478148148148,79.37427536231884,76.01337962962963,0.0118167834890965,0.0164814814814814,84.50410825545171,1.2,1210.0,0.1306066396882494,0.27,418.0136363636363,64.21428571428571,215.28074074074075,17.230434782608697,5.016081481481481,220.7782608695652,44.65708937198068,1.572020520833333,46.4082890070922,187.15583333333333,1011.7823890186916,0.6046296296296295,-6.584615384615384,2.134782608695652,-3.0666666666666664,9.879487179487178,13.21559202813599,7.2042203985932005,6.967541656250001,65.6,143.69230769230768,2.5384615384615383,582.8571428571429,4.687900641025641,-8.23076923076923,-2.5384615384615383,6.992307692307692,102.02283653846156,-6.769230769230769,1007.8,1.785593220338983,1093.2173913043478,0.0,0.011111111111111,88.3076923076923,69.29166666666667,0.0,3.8,262.5652173913044,935.217391304348,0.0,854.3846153846154,8.78728813559322,-1.3152542372881355,1.8666666666666665,0.0738942307692307,4.846153846153846,199.00000000000003,30.911016949152543,6.293055555555555,0.009
2017-04-21,-122.6,53.4,943.0881062951496,4.3113636363636365,8.601746941896023,1021.304347826087,4.667921697626419,-1.6927244582043344,-0.5950126262626262,615.0,1.2823611111111108,34.329900154798764,42.92173913043479,16.525,202.9402488390093,4.484833204334365,3.5,0.7,0.5,0.0,0.0031635802469135,-0.0373931623931623,941.724053030303,68.93650025799793,69.18901515151515,0.0005351681957186,0.0,71.33295107033639,0.0,1099.5882352941176,0.0979144062688366,0.27,418.0136363636363,64.21428571428571,134.68352272727273,17.230434782608697,5.711979166666667,220.7782608695652,37.71427167182662,1.7608439314814817,34.47934523809524,143.32916666666665,329.51165042048933,0.2507070707070706,-6.584615384615384,6.688012477718361,-3.0666666666666664,9.536693548387095,13.641774130519734,7.31957796014068,9.145924111111112,57.627027777777776,143.69230769230768,2.5384615384615383,582.8571428571429,4.04502688172043,-8.23076923076923,-2.5384615384615383,6.992307692307692,102.54919354838712,-6.769230769230769,1007.8,0.0,1184.1936274509803,0.0,0.0,88.3076923076923,63.541666666666664,0.0,3.8,389.2308377896613,1233.373511904762,0.0,854.3846153846154,14.804347826086955,-2.1739130434782608,6.591666666666666,-0.0378629032258064,0.0,185.625,29.0,3.5875,0.0
2017-04-22,-127.6,55.4,988.3888888888888,4.3113636363636365,8.552191558441558,1021.304347826087,6.8855297619047615,-2.053571428571429,-1.700735294117647,335.0,4.643063725490196,22.81279761904762,42.92173913043479,15.0,159.93590277777778,3.501185185185185,7.8076923076923075,0.9846153846153848,0.9846153846153848,0.0,0.0276455026455026,0.0899814471243042,961.9860294117648,57.771369047619054,57.52720588235294,0.030481215213358,0.0,76.47580395794681,0.0,640.909090909091,0.2611336930455635,0.27,418.0136363636363,64.21428571428571,156.51004901960783,17.230434782608697,7.493411764705883,220.7782608695652,42.75980555555556,2.233371423850574,20.90623853211009,57.930392156862744,297.32613829622755,1.2557107843137254,-6.584615384615384,5.308712121212122,-3.0666666666666664,6.517670682730923,13.982571316920671,7.411823815106348,12.516530172413791,53.231287878787874,143.69230769230768,2.5384615384615383,582.8571428571429,-0.038303212851405,-8.23076923076923,-2.5384615384615383,6.992307692307692,101.9734939759036,-6.769230769230769,1007.8,0.2782352941176467,564.1464285714286,0.0,0.0,88.3076923076923,51.458333333333336,0.0,3.8,146.96527777777777,1313.0681818181818,0.0,854.3846153846154,10.60058823529412,0.3141176470588235,8.216666666666667,-0.1439006024096384,2.091566265060241,222.25,36.42168674698795,5.108333333333333,7.8
2017-04-29,-121.4,56.2,964.3083333333332,4.3113636363636365,7.295130545286507,1021.304347826087,7.418516666666667,2.875,-2.817779232111693,480.0,8.672843981481481,-0.0505249999999999,42.92173913043479,11.142857142857142,164.26475,3.249058333333333,0.8571428571428571,2.257142857142857,2.257142857142857,0.0,0.0557581573896353,0.1152187307455329,948.3863425925928,74.17008333333334,86.73157407407406,0.0282809611829944,0.0034259259259259,74.42871996303143,0.0,177.7560975609756,0.3135398745519713,0.27,418.0136363636363,64.21428571428571,208.79629629629628,17.230434782608697,-3.728075,220.7782608695652,47.46391666666666,1.563875,21.14000514403292,272.9067449074074,457.831789125077,4.9617875,-6.584615384615384,0.2621527777777778,-3.0666666666666664,7.13494496855346,16.70375146541618,8.14838385530062,7.263208333333334,55.45708333333334,143.69230769230768,2.5384615384615383,582.8571428571429,-3.1354952830188676,-8.23076923076923,-2.5384615384615383,6.992307692307692,102.16715146750524,-6.769230769230769,1007.8,7.767359050445103,666.9756944444445,0.0,0.0312499999999999,88.3076923076923,70.30208333333334,0.0,3.8,301.015,1413.4421296296296,0.0,854.3846153846154,4.218100890207715,-3.585459940652819,5.027083333333334,-0.0739164046121593,0.0,164.51041666666666,34.569182389937104,7.258333333333333,3.2
